  732;   79
  732;   79
  732;   79
  731;   79
  731;   79
  730;   79
  730;   79
  729;   79
  729;   79
  729;   79
  728;   79
  728;   79
  727;   79
  727;   79
  726;   79
  726;   79
  725;   79
  725;   79
  724;   79
  724;   79
  723;   79
  723;   79
  722;   79
  722;   79
  721;   79
  721;   79
  720;   79
  720;   79
  719;   79
  718;   79
  718;   79
  717;   79
  717;   79
  716;   79
  715;   79
  715;   79
  714;   79
  714;   79
  713;   79
  712;   79
  712;   79
  711;   79
  710;   79
  710;   79
  709;   79
  708;   79
  708;   79
  707;   79
  706;   79
  705;   79
  705;   79
  704;   79
  703;   79
  703;   79
  702;   79
  701;   79
  700;   79
  699;   78
  699;   77
  698;   77
  697;   76
  696;   75
  696;   75
  695;   74
  694;   73
  693;   73
  692;   72
  691;   71
  691;   71
  690;   70
  689;   70
  688;   69
  687;   68
  686;   68
  686;   67
  685;   66
  684;   66
  683;   65
  682;   65
  681;   64
  680;   63
  679;   63
  679;   62
  678;   62
  677;   61
  676;   61
  675;   60
  674;   59
  673;   59
  672;   58
  671;   58
  670;   57
  669;   57
  668;   56
  667;   56
  667;   55
  666;   55
  665;   54
  664;   54
  663;   53
  662;   53
  661;   52
  660;   52
  659;   51
  658;   51
  657;   50
  656;   50
  655;   49
  654;   49
  653;   48
  652;   48
  651;   48
  650;   47
  649;   47
  648;   46
  647;   46
  645;   45
  644;   45
  643;   45
  642;   44
  641;   44
  640;   44
  639;   43
  638;   43
  637;   42
  636;   42
  635;   42
  634;   41
  633;   41
  631;   41
  630;   40
  629;   40
  628;   40
  627;   39
  626;   39
  625;   39
  624;   38
  622;   38
  621;   38
  620;   37
  619;   37
  618;   37
  617;   36
  615;   36
  614;   36
  613;   36
  612;   35
  611;   35
  610;   35
  608;   34
  607;   34
  606;   34
  605;   34
  604;   33
  602;   33
  601;   33
  600;   32
  599;   32
  597;   32
  596;   32
  595;   31
  594;   31
  592;   31
  591;   31
  590;   30
  589;   30
  587;   30
  586;   30
  585;   29
  584;   29
  582;   29
  581;   29
  580;   28
  578;   28
  577;   28
  576;   28
  575;   27
  573;   27
  572;   27
  571;   27
  569;   26
  568;   26
  567;   26
  565;   26
  564;   26
  563;   25
  561;   25
  560;   25
  558;   25
  557;   25
  556;   24
  554;   24
  553;   24
  552;   24
  550;   23
  549;   23
  547;   23
  546;   23
  545;   23
  543;   22
  542;   22
  540;   22
  539;   22
  538;   22
  536;   21
  535;   21
  533;   21
  532;   21
  530;   21
  529;   21
  528;   20
  526;   20
  525;   20
  523;   20
  522;   20
  520;   19
  519;   19
  517;   19
  516;   19
  514;   19
  513;   19
  511;   18
  510;   18
  508;   18
  507;   18
  505;   18
  504;   18
  502;   17
  501;   17
  499;   17
  498;   17
  496;   17
  495;   17
  493;   16
  492;   16
  490;   16
  489;   16
  487;   16
  485;   16
  484;   16
  482;   15
  481;   15
  479;   15
  478;   15
  476;   15
  474;   15
  473;   15
  471;   14
  470;   14
  468;   14
  466;   14
  465;   14
  463;   14
  462;   14
  460;   14
  458;   13
  457;   13
  455;   13
  453;   13
  452;   13
  450;   13
  449;   13
  447;   13
  445;   12
  444;   12
  442;   12
  440;   12
  439;   12
  437;   12
  435;   12
  434;   12
  432;   11
  430;   11
  429;   11
  427;   11
  425;   11
  423;   11
  422;   11
  420;   11
  418;   11
  417;   11
  415;   10
  413;   10
  411;   10
  410;   10
  408;   10
  406;   10
  404;   10
  403;   10
  401;   10
  399;   10
  398;    9
  396;    9
  394;    9
  392;    9
  390;    9
  389;    9
  387;    9
  385;    9
  383;    9
  382;    9
  380;    9
  378;    9
  376;    8
  374;    8
  373;    8
  371;    8
  369;    8
  367;    8
  365;    8
  364;    8
  362;    8
  360;    8
  358;    8
  356;    8
  355;    8
  353;    7
  351;    7
  349;    7
  347;    7
  345;    7
  343;    7
  342;    7
  340;    7
  338;    7
  336;    7
  334;    7
  332;    7
  330;    7
  329;    7
  327;    7
  325;    6
  323;    6
  321;    6
  319;    6
  317;    6
  315;    6
  314;    6
  312;    6
  310;    6
  308;    6
  306;    6
  304;    6
  302;    6
  300;    6
  298;    6
  296;    6
  295;    6
  293;    6
  291;    5
  289;    5
  287;    5
  285;    5
  283;    5
  281;    5
  279;    5
  277;    5
  275;    5
  273;    5
  271;    5
  269;    5
  267;    5
  266;    5
  264;    5
  262;    5
  260;    5
  258;    5
  256;    5
  254;    5
  252;    5
  250;    5
  248;    5
  246;    5
  244;    4
  242;    4
  240;    4
  238;    4
  236;    4
  234;    4
  232;    4
  230;    4
  228;    4
  226;    4
  224;    4
  222;    4
  220;    4
  218;    4
  216;    4
  214;    4
  212;    4
  210;    4
  208;    4
  206;    4
  204;    4
  202;    4
  200;    4
  198;    4
  196;    4
  194;    4
  192;    4
  190;    4
  188;    4
  186;    4
  184;    4
  182;    4
  180;    4
  178;    4
  176;    4
  174;    4
  172;    4
  170;    4
  168;    4
  166;    4
  164;    4
  161;    4
  159;    4
  157;    4
  155;    3
  153;    3
  151;    3
  149;    3
  147;    3
  145;    3
  143;    3
  141;    3
  139;    3
  137;    3
  135;    3
  133;    3
  131;    3
  129;    3
  127;    3
  125;    3
  123;    3
  120;    3
  118;    3
  116;    3
  114;    3
  112;    3
  110;    4
  108;    4
  106;    4
  104;    4
  102;    4
  100;    4
   98;    4
   96;    4
   94;    4
   92;    4
   89;    4
   87;    4
   85;    4
   83;    4
   81;    4
   79;    4
   77;    4
   75;    4
   73;    4
   71;    4
   69;    4
   67;    4
   65;    4
   63;    5
   60;    5
   58;    5
   56;    5
   54;    5
   52;    5
   50;    5
   48;    5
   46;    6
   44;    6
   42;    6
   40;    6
   38;    6
   36;    7
   33;    7
   31;    8
   29;    8
   27;    9
   25;    9
   23;   10
   21;   11
   19;   12
   17;   13
  763;  -38
  761;  -38
  759;  -38
  757;  -38
  755;  -38
  753;  -39
  751;  -39
  749;  -39
  747;  -39
  745;  -39
  743;  -39
  741;  -40
  739;  -40
  737;  -40
  735;  -40
  733;  -40
  731;  -40
  729;  -40
  727;  -40
  725;  -41
  723;  -41
  721;  -41
  719;  -41
  717;  -41
  715;  -41
  713;  -41
  711;  -41
  709;  -41
  707;  -41
  705;  -41
  703;  -41
  701;  -41
  699;  -41
  697;  -41
  695;  -41
  693;  -41
  691;  -41
  689;  -41
  686;  -41
  684;  -41
  682;  -41
  680;  -41
  678;  -41
  676;  -41
  674;  -41
  672;  -41
  670;  -41
  667;  -41
  665;  -41
  663;  -41
  661;  -41
  659;  -41
  657;  -41
  655;  -41
  652;  -41
  650;  -40
  648;  -40
  646;  -40
  644;  -40
  642;  -40
  639;  -40
  637;  -40
  635;  -40
  633;  -39
  631;  -39
  629;  -39
  626;  -39
  624;  -39
  622;  -39
  620;  -38
  618;  -38
  615;  -38
  613;  -38
  611;  -38
  609;  -37
  606;  -37
  604;  -37
  602;  -37
  600;  -37
  598;  -36
  595;  -36
  593;  -36
  591;  -36
  589;  -35
  586;  -35
  584;  -35
  582;  -35
  580;  -34
  577;  -34
  575;  -34
  573;  -33
  571;  -33
  568;  -33
  566;  -33
  564;  -32
  561;  -32
  559;  -32
  557;  -31
  555;  -31
  552;  -30
  550;  -30
  548;  -30
  545;  -29
  543;  -29
  541;  -28
  538;  -28
  536;  -28
  534;  -27
  531;  -27
  529;  -26
  527;  -26
  524;  -26
  522;  -25
  520;  -25
  517;  -24
  515;  -24
  513;  -24
  510;  -23
  508;  -23
  506;  -22
  503;  -22
  501;  -22
  499;  -21
  496;  -21
  494;  -21
  491;  -20
  489;  -20
  487;  -20
  484;  -19
  482;  -19
  479;  -19
  477;  -19
  475;  -18
  472;  -18
  470;  -18
  467;  -17
  465;  -17
  463;  -17
  460;  -17
  458;  -16
  455;  -16
  453;  -16
  450;  -16
  448;  -15
  446;  -15
  443;  -15
  441;  -15
  438;  -14
  436;  -14
  433;  -14
  431;  -14
  428;  -14
  426;  -13
  423;  -13
  421;  -13
  418;  -13
  416;  -13
  413;  -12
  411;  -12
  409;  -12
  406;  -12
  404;  -12
  401;  -11
  399;  -11
  396;  -11
  394;  -11
  391;  -11
  389;  -11
  386;  -11
  384;  -10
  381;  -10
  378;  -10
  376;  -10
  373;  -10
  371;  -10
  368;   -9
  366;   -9
  363;   -9
  361;   -9
  358;   -9
  356;   -9
  353;   -9
  351;   -9
  348;   -8
  345;   -8
  343;   -8
  340;   -8
  338;   -8
  335;   -8
  333;   -8
  330;   -8
  327;   -8
  325;   -7
  322;   -7
  320;   -7
  317;   -7
  315;   -7
  312;   -7
  309;   -7
  307;   -7
  304;   -7
  302;   -7
  299;   -7
  296;   -6
  294;   -6
  291;   -6
  289;   -6
  286;   -6
  283;   -6
  281;   -6
  278;   -6
  275;   -6
  273;   -6
  270;   -6
  268;   -6
  265;   -6
  262;   -6
  260;   -5
  257;   -5
  254;   -5
  252;   -5
  249;   -5
  246;   -5
  244;   -5
  241;   -5
  239;   -5
  236;   -5
  233;   -5
  231;   -5
  228;   -5
  225;   -5
  223;   -5
  220;   -5
  217;   -5
  215;   -5
  212;   -5
  209;   -4
  207;   -4
  204;   -4
  201;   -4
  199;   -4
  196;   -4
  193;   -4
  191;   -4
  188;   -4
  185;   -4
  183;   -4
  180;   -4
  177;   -4
  174;   -4
  172;   -4
  169;   -4
  166;   -4
  164;   -4
  161;   -4
  158;   -4
  156;   -4
  153;   -4
  150;   -4
  148;   -4
  145;   -4
  142;   -4
  139;   -4
  137;   -4
  134;   -4
  131;   -4
  129;   -4
  126;   -4
  123;   -4
  121;   -4
  118;   -4
  115;   -4
  112;   -4
  110;   -4
  107;   -4
  104;   -4
  102;   -4
   99;   -4
   96;   -4
   93;   -4
   91;   -4
   88;   -4
   85;   -4
   83;   -4
   80;   -4
   77;   -5
   74;   -5
   72;   -5
   69;   -5
   66;   -5
   64;   -5
   61;   -5
   58;   -5
   56;   -6
   53;   -6
   50;   -6
   47;   -6
   45;   -6
   42;   -7
   39;   -7
   37;   -8
   34;   -8
   31;   -9
   28;   -9
   26;  -10
   23;  -11
   20;  -13
   18;  -14
  736;  -79
  739;  -79
  742;  -79
  744;  -79
  747;  -79
  750;  -79
  752;  -79
  755;  -79
  757;  -79
  760;  -79
  763;  -79
  765;  -79
  768;  -79
  771;  -79
  773;  -79
  776;  -79
  779;  -79
  782;  -79
  784;  -79
  787;  -79
  790;  -79
  792;  -79
  795;  -79
  798;  -79
  800;  -79
  803;  -79
  806;  -79
  809;  -79
  811;  -79
  814;  -79
  817;  -79
  820;  -79
  822;  -79
  825;  -79
  828;  -79
  831;  -79
  833;  -79
  836;  -79
  839;  -79
  842;  -79
  844;  -79
  847;  -79
  850;  -79
  853;  -79
  855;  -79
  858;  -79
  861;  -79
  864;  -79
  867;  -79
  869;  -79
  872;  -79
  875;  -79
  878;  -79
  881;  -79
  883;  -79
  886;  -79
  889;  -79
  892;  -79
  895;  -79
  897;  -79
  900;  -79
  903;  -79
  906;  -79
  909;  -79
  912;  -79
  914;  -79
  917;  -79
  920;  -79
  923;  -79
  926;  -79
  929;  -79
  932;  -79
  934;  -79
  937;  -79
  940;  -79
  943;  -79
  946;  -79
  949;  -79
  952;  -79
  955;  -79
  958;  -79
  960;  -79
  963;  -79
  966;  -79
  969;  -79
  972;  -79
  975;  -79
  978;  -79
  981;  -79
  984;  -79
  987;  -79
  989;  -79
  992;  -79
  995;  -79
  998;  -79
 1001;  -79
 1004;  -79
 1007;  -79
 1010;  -79
 1013;  -79
 1016;  -79
 1019;  -79
 1022;  -79
 1025;  -79
 1028;  -79
 1031;  -79
 1034;  -79
 1036;  -79
 1039;  -79
 1042;  -79
 1045;  -79
 1048;  -79
 1051;  -79
 1054;  -79
 1057;  -79
 1060;  -79
 1063;  -79
 1066;  -79
 1069;  -79
 1072;  -79
 1075;  -79
 1078;  -79
 1081;  -79
 1084;  -79
 1087;  -79
 1090;  -79
 1093;  -79
 1096;  -79
 1099;  -79
 1102;  -79
 1105;  -79
 1108;  -79
 1110;  -79
 1113;  -79
 1116;  -79
 1119;  -79
 1121;  -79
 1124;  -79
 1127;  -79
 1129;  -79
 1132;  -79
 1134;  -79
 1137;  -79
 1139;  -79
 1142;  -79
 1144;  -79
 1147;  -79
 1149;  -79
 1151;  -79
 1154;  -79
 1156;  -79
 1158;  -79
 1160;  -79
 1162;  -79
 1165;  -79
 1167;  -79
 1169;  -79
 1171;  -79
 1173;  -79
 1175;  -79
 1177;  -79
 1179;  -79
 1181;  -79
 1183;  -79
 1185;  -79
 1186;  -79
 1188;  -79
 1190;  -79
 1192;  -79
 1194;  -79
 1195;  -79
 1197;  -79
 1199;  -79
 1200;  -79
 1202;  -79
 1204;  -79
 1205;  -79
 1207;  -79
 1208;  -79
 1210;  -79
 1211;  -79
 1213;  -79
 1214;  -79
 1215;  -79
 1217;  -79
 1218;  -79
 1219;  -79
 1221;  -79
 1222;  -79
 1223;  -79
 1224;  -79
 1226;  -79
 1227;  -79
 1228;  -79
 1229;  -79
 1230;  -79
 1231;  -79
 1232;  -79
 1233;  -79
 1234;  -79
 1235;  -79
 1236;  -79
 1237;  -79
 1238;  -79
 1239;  -79
 1240;  -79
 1241;  -79
 1241;  -79
 1242;  -79
 1243;  -79
 1244;  -79
 1244;  -79
 1245;  -79
 1246;  -79
 1247;  -79
 1247;  -79
 1248;  -79
 1248;  -79
 1249;  -79
 1250;  -79
 1250;  -79
 1251;  -79
 1251;  -79
 1252;  -79
 1252;  -79
 1252;  -79
 1253;  -79
 1253;  -79
 1254;  -79
 1254;  -79
 1254;  -79
 1254;  -79
 1255;  -79
 1255;  -79
 1255;  -79
 1255;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1256;  -79
 1255;  -79
 1255;  -79
 1255;  -79
 1255;  -79
 1255;  -79
 1254;  -79
 1254;  -79
 1254;  -79
 1253;  -79
 1253;  -79
 1253;  -79
 1252;  -79
 1252;  -79
 1251;  -79
 1251;  -79
 1251;  -79
 1250;  -79
 1250;  -79
 1249;  -79
 1249;  -79
 1248;  -79
 1248;  -79
 1247;  -79
 1247;  -79
 1246;  -79
 1246;  -79
 1245;  -79
 1244;  -79
 1244;  -79
 1243;  -79
 1243;  -79
 1242;  -79
 1241;  -79
 1241;  -79
 1240;  -79
 1239;  -79
 1239;  -79
 1238;  -79
 1237;  -79
 1236;  -79
 1236;  -79
 1235;  -79
 1234;  -79
 1233;  -79
 1233;  -79
 1232;  -79
 1231;  -79
 1230;  -79
 1230;  -79
 1229;  -79
 1228;  -79
 1227;  -79
 1226;  -79
 1225;  -79
 1224;  -79
 1224;  -79
 1223;  -79
 1222;  -79
 1221;  -79
 1220;  -79
 1219;  -79
 1218;  -79
 1217;  -79
 1216;  -79
 1215;  -79
 1214;  -79
 1213;  -79
 1212;  -79
 1211;  -78
 1210;  -77
 1209;  -76
 1208;  -75
 1207;  -74
 1205;  -73
 1204;  -72
 1203;  -71
 1202;  -70
 1201;  -69
 1200;  -68
 1199;  -67
 1197;  -67
 1196;  -66
 1195;  -65
 1194;  -64
 1193;  -63
 1191;  -62
 1190;  -61
 1189;  -60
 1188;  -59
 1186;  -58
 1185;  -57
 1184;  -56
 1183;  -55
 1181;  -55
 1180;  -54
 1179;  -53
 1178;  -52
 1176;  -51
 1175;  -50
 1174;  -49
 1172;  -49
 1171;  -48
 1170;  -47
 1168;  -46
 1167;  -45
 1165;  -44
 1164;  -44
 1163;  -43
 1161;  -42
 1160;  -41
 1158;  -40
 1157;  -39
 1156;  -39
 1154;  -38
 1153;  -37
 1151;  -36
 1150;  -36
 1148;  -35
 1147;  -34
 1145;  -33
 1144;  -33
 1142;  -32
 1141;  -31
 1139;  -30
 1138;  -30
 1136;  -29
 1135;  -28
 1133;  -28
 1132;  -27
 1130;  -26
 1128;  -26
 1127;  -25
 1125;  -24
 1124;  -24
 1122;  -23
 1120;  -22
 1119;  -22
 1117;  -21
 1115;  -20
 1114;  -20
 1112;  -19
 1110;  -18
 1109;  -18
 1107;  -17
 1105;  -17
 1104;  -16
 1102;  -15
 1100;  -15
 1099;  -14
 1097;  -14
 1095;  -13
 1093;  -13
 1091;  -12
 1090;  -12
 1088;  -11
 1086;  -10
 1084;  -10
 1082;   -9
 1081;   -9
 1079;   -8
 1077;   -8
 1075;   -7
 1073;   -7
 1071;   -6
 1069;   -6
 1068;   -6
 1066;   -5
 1064;   -5
 1062;   -4
 1060;   -4
 1058;   -3
 1056;   -3
 1054;   -2
 1052;   -2
 1050;   -2
 1048;   -1
 1046;   -1
 1044;   -0
 1042;   -0
 1040;    0
 1038;    1
 1036;    1
 1034;    1
 1032;    2
 1030;    2
 1028;    2
 1026;    3
 1024;    3
 1022;    3
 1019;    4
 1017;    4
 1015;    4
 1013;    5
 1011;    5
 1009;    5
 1007;    6
 1004;    6
 1002;    6
 1000;    6
  998;    7
  996;    7
  993;    7
  991;    7
  989;    8
  987;    8
  984;    8
  982;    8
  980;    9
  978;    9
  975;    9
  973;    9
  971;    9
  968;   10
  966;   10
  964;   10
  961;   10
  959;   10
  957;   10
  954;   11
  952;   11
  950;   11
  947;   11
  945;   11
  942;   11
  940;   11
  937;   11
  935;   12
  933;   12
  930;   12
  928;   12
  925;   12
  923;   12
  920;   12
  918;   12
  915;   12
  913;   12
  910;   12
  908;   12
  905;   12
  903;   12
  900;   12
  898;   12
  895;   12
  892;   12
  890;   12
  887;   12
  885;   12
  882;   12
  880;   12
  877;   12
  874;   12
  872;   12
  869;   12
  866;   12
  864;   12
  861;   12
  858;   12
  856;   12
  853;   12
  850;   12
  848;   12
  845;   12
  842;   11
  840;   11
  837;   11
  834;   11
  831;   11
  829;   11
  826;   11
  823;   11
  820;   10
  818;   10
  815;   10
  812;   10
  809;   10
  806;   10
  804;    9
  801;    9
  798;    9
  795;    9
  792;    9
  789;    8
  787;    8
  784;    8
  781;    8
  778;    8
  775;    8
  772;    7
  769;    7
  766;    7
  764;    7
  761;    7
  758;    7
  755;    7
  752;    6
  749;    6
  746;    6
  743;    6
  740;    6
  737;    6
  734;    6
  731;    5
  728;    5
  725;    5
  722;    5
  719;    5
  716;    5
  713;    5
  710;    5
  707;    5
  704;    4
  701;    4
  698;    4
  695;    4
  692;    4
  689;    4
  686;    4
  683;    4
  680;    4
  677;    4
  673;    3
  670;    3
  667;    3
  664;    3
  661;    3
  658;    3
  655;    3
  652;    3
  648;    3
  645;    3
  642;    3
  639;    3
  636;    3
  633;    3
  629;    2
  626;    2
  623;    2
  620;    2
  617;    2
  614;    2
  610;    2
  607;    2
  604;    2
  601;    2
  597;    2
  594;    2
  591;    2
  588;    2
  584;    2
  581;    2
  578;    2
  575;    2
  571;    2
  568;    1
  565;    1
  562;    1
  558;    1
  555;    1
  552;    1
  548;    1
  545;    1
  542;    1
  538;    1
  535;    1
  532;    1
  528;    1
  525;    1
  522;    1
  518;    1
  515;    1
  512;    1
  508;    1
  505;    1
  501;    1
  498;    1
  495;    1
  491;    1
  488;    1
  485;    1
  481;    1
  478;    1
  474;    1
  471;    1
  467;    1
  464;    1
  461;    1
  457;    1
  454;    1
  450;    1
  447;    1
  443;    1
  440;    1
  437;    1
  433;    0
  430;    0
  426;    0
  423;    0
  419;    0
  416;    0
  412;    0
  409;    0
  405;    0
  402;    0
  398;    0
  395;    0
  391;    0
  388;    0
  384;    0
  381;    0
  377;    0
  374;    0
  370;    0
  367;    0
  363;    0
  360;    0
  356;    0
  353;    0
  349;    0
  346;    0
  342;    0
  338;    0
  335;    0
  331;    0
  328;    0
  324;    0
  321;    0
  317;    0
  314;    0
  310;    0
  306;    0
  303;    0
  299;    0
  296;    0
  292;    0
  289;    0
  285;    0
  281;    0
  278;    0
  274;    0
  271;    0
  267;    0
  263;    0
  260;    0
  256;    0
  253;    0
  249;    0
  245;    0
  242;    0
  238;    0
  235;    0
  231;    0
  227;    0
  224;    0
  220;   -0
  216;   -0
  213;   -0
  209;   -0
  206;   -0
  202;   -0
  198;   -0
  195;   -0
  191;   -0
  187;   -0
  184;   -0
  180;   -0
  177;   -0
  173;   -0
  169;   -0
  166;   -0
  162;   -0
  158;   -0
  155;   -0
  151;   -0
  147;   -0
  144;   -0
  140;   -0
  136;   -0
  133;   -0
  129;   -0
  126;   -0
  122;   -0
  118;   -0
  115;   -0
  111;   -0
  107;   -0
  104;   -0
  100;   -0
   96;   -0
   93;   -0
   89;   -0
   85;   -0
   82;   -0
   78;   -0
   74;   -0
   71;   -0
   67;   -0
   63;   -0
   60;   -0
   56;   -0
   52;   -0
   49;   -0
   45;   -0
   41;   -0
   38;   -0
   34;   -1
   30;   -1
   27;   -1
   23;   -1
   20;   -1
   16;   -1
  761;   41
  758;   41
  754;   41
  751;   41
  748;   41
  744;   42
  741;   42
  738;   42
  734;   42
  731;   42
  728;   42
  724;   42
  721;   43
  717;   43
  714;   43
  711;   43
  707;   43
  704;   43
  701;   43
  697;   44
  694;   44
  690;   44
  687;   44
  684;   44
  680;   44
  677;   44
  673;   44
  670;   44
  667;   44
  663;   44
  660;   45
  656;   45
  653;   45
  650;   45
  646;   45
  643;   45
  639;   45
  636;   45
  633;   45
  629;   45
  626;   45
  623;   45
  619;   45
  616;   45
  612;   45
  609;   45
  606;   45
  602;   45
  599;   45
  595;   45
  592;   45
  589;   45
  585;   45
  582;   45
  579;   45
  575;   45
  572;   45
  568;   45
  565;   45
  562;   45
  558;   45
  555;   45
  552;   45
  548;   45
  545;   45
  542;   45
  538;   45
  535;   45
  532;   45
  528;   45
  525;   45
  522;   45
  518;   45
  515;   45
  512;   45
  509;   45
  505;   45
  502;   45
  499;   45
  495;   45
  492;   45
  489;   44
  486;   44
  482;   44
  479;   44
  476;   44
  473;   44
  470;   44
  466;   44
  463;   44
  460;   44
  457;   44
  454;   44
  451;   44
  447;   44
  444;   44
  441;   44
  438;   44
  435;   44
  432;   44
  429;   43
  426;   43
  422;   43
  419;   43
  416;   43
  413;   43
  410;   43
  407;   43
  404;   43
  401;   42
  398;   42
  395;   42
  392;   42
  389;   42
  386;   42
  383;   42
  380;   41
  376;   41
  373;   41
  370;   41
  367;   41
  364;   40
  361;   40
  358;   40
  355;   40
  352;   40
  349;   39
  346;   39
  343;   39
  340;   39
  337;   38
  334;   38
  331;   38
  328;   37
  325;   37
  322;   37
  319;   36
  316;   36
  313;   36
  310;   35
  308;   35
  305;   35
  302;   34
  299;   34
  296;   33
  293;   33
  290;   33
  287;   32
  284;   32
  281;   31
  278;   31
  275;   30
  272;   30
  269;   29
  266;   29
  263;   29
  260;   28
  257;   28
  254;   27
  251;   27
  248;   27
  245;   26
  242;   26
  239;   25
  236;   25
  233;   25
  231;   24
  228;   24
  225;   24
  222;   23
  219;   23
  216;   23
  213;   22
  210;   22
  207;   22
  204;   22
  201;   21
  198;   21
  195;   21
  192;   21
  189;   20
  187;   20
  184;   20
  181;   20
  178;   20
  175;   19
  172;   19
  169;   19
  166;   19
  163;   19
  160;   19
  157;   18
  154;   18
  152;   18
  149;   18
  146;   18
  143;   18
  140;   18
  137;   18
  134;   18
  131;   18
  128;   18
  126;   18
  123;   18
  120;   18
  117;   18
  114;   18
  111;   18
  108;   18
  105;   18
  103;   19
  100;   19
   97;   19
   94;   19
   91;   19
   88;   20
   85;   20
   83;   20
   80;   20
   77;   21
   74;   21
   71;   22
   69;   22
   66;   23
   63;   23
   60;   24
   57;   25
   54;   26
   52;   27
   49;   28
   46;   29
   43;   30
   41;   32
   38;   34
   35;   36
   33;   39
   30;   43
   28;   47
   25;   52
   23;   58
   20;   66
   18;   75
   17;   79
   15;   79
